Numero_WB_Sistema1,Status_Longform_Concluido,Motivo_Longform_Nao_Concluido,Codigo_do_Evento,Data_e_Hora_do_Evento,Ultimo_Local_Evento,Ultima_Estacao_Evento,Numero_WB_Remessa,Gateway_Identificado,Estacao_Gateway
6993808380,Não,Not Started,UD,2025-06-20 15:48:00,GTW,AMD,6993808380,GTW,AMD
6993808380,Não,Not Started,UD,2025-06-20 15:48:00,GTW,AMD,6993808380,GTW,AMD
6993808380,Não,Not Started,AF,2025-06-20 15:48:00,GTW,AMD,6993808380,GTW,AMD
6993808380,Não,Not Started,UD,2025-06-20 21:21:06,GTW,AMD,6993808380,GTW,AMD
6993808380,Não,Not Started,UD,2025-06-20 21:21:06,GTW,AMD,6993808380,GTW,AMD
6993808380,Não,Not Started,UD,2025-06-20 21:21:06,GTW,AMD,6993808380,GTW,AMD
6993809789,Não,Not Started,DP,2025-06-19 13:29:24,GTW,SZX,6993809789,GTW,SZX
6993809789,Não,Not Started,PU,2025-06-19 15:56:03,GTW,SZX,6993809789,GTW,SZX
6993809789,Não,Not Started,SI,2025-06-19 15:56:04,GTW,SZX,6993809789,GTW,SZX
6993809789,Não,Not Started,IA,2025-06-19 21:09:23,GTW,SZX,6993809789,GTW,SZX
6993809789,Não,Not Started,SI,2025-06-19 23:56:03,GTW,SZX,6993809789,GTW,SZX
6993809789,Não,Not Started,SI,2025-06-20 00:45:18,GTW,SZX,6993809789,GTW,SZX
6993809789,Não,Not Started,RW,2025-06-20 00:48:41,GTW,SZX,6993809789,GTW,SZX
6993809789,Não,Not Started,PL,2025-06-20 01:11:00,GTW,SZX,6993809789,GTW,SZX
6993809789,Não,Not Started,PL,2025-06-20 01:12:45,GTW,SZX,6993809789,GTW,SZX
6993809789,Não,Not Started,PL,2025-06-20 01:16:09,GTW,SZX,6993809789,GTW,SZX
6993809789,Não,Not Started,RR,2025-06-20 01:41:32,GTW,SZX,6993809789,GTW,SZX
6993809789,Não,Not Started,DF,2025-06-20 01:41:58,GTW,SZX,6993809789,GTW,SZX
6993809789,Não,Not Started,AF,2025-06-20 02:53:30,GTW,SZX,6993809789,GTW,SZX
6993809789,Não,Not Started,OH,2025-06-20 05:53:19,GTW,SZX,6993809789,GTW,SZX
6993809789,Não,Not Started,OH,2025-06-20 22:22:18,GTW,SZX,6993809789,GTW,SZX
6993834009,Não,Not Started,DP,2025-06-19 13:54:27,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PU,2025-06-19 16:14:41,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PU,2025-06-19 16:14:41,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PU,2025-06-19 16:14:41,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-19 17:53:58,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-19 17:54:10,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-19 17:55:23,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-19 18:21:01,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-19 18:21:01,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-19 18:21:01,,HKG,6993834009,,HKG
6993834009,Não,Not Started,DF,2025-06-19 18:21:58,,HKG,6993834009,,HKG
6993834009,Não,Not Started,DF,2025-06-19 18:21:58,,HKG,6993834009,,HKG
6993834009,Não,Not Started,DF,2025-06-19 18:21:58,,HKG,6993834009,,HKG
6993834009,Não,Not Started,AF,2025-06-19 19:51:35,,HKG,6993834009,,HKG
6993834009,Não,Not Started,AF,2025-06-19 19:51:35,,HKG,6993834009,,HKG
6993834009,Não,Not Started,AF,2025-06-19 19:51:35,,HKG,6993834009,,HKG
6993834009,Não,Not Started,CI,2025-06-19 20:00:11,,HKG,6993834009,,HKG
6993834009,Não,Not Started,SI,2025-06-19 20:00:40,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-19 20:02:20,,HKG,6993834009,,HKG
6993834009,Não,Not Started,RW,2025-06-19 20:02:21,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-19 20:03:11,,HKG,6993834009,,HKG
6993834009,Não,Not Started,CI,2025-06-19 20:03:21,,HKG,6993834009,,HKG
6993834009,Não,Not Started,SI,2025-06-19 20:03:51,,HKG,6993834009,,HKG
6993834009,Não,Not Started,CI,2025-06-19 20:03:53,,HKG,6993834009,,HKG
6993834009,Não,Not Started,SI,2025-06-19 20:04:23,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-19 20:05:32,,HKG,6993834009,,HKG
6993834009,Não,Not Started,RW,2025-06-19 20:05:33,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-19 20:06:02,,HKG,6993834009,,HKG
6993834009,Não,Not Started,RW,2025-06-19 20:06:02,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-19 20:06:19,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-19 20:07:09,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-19 20:48:08,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-19 20:48:21,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-19 20:48:21,,HKG,6993834009,,HKG
6993834009,Não,Not Started,DF,2025-06-19 20:57:58,,HKG,6993834009,,HKG
6993834009,Não,Not Started,DF,2025-06-19 20:57:58,,HKG,6993834009,,HKG
6993834009,Não,Not Started,DF,2025-06-19 20:57:58,,HKG,6993834009,,HKG
6993834009,Não,Not Started,IA,2025-06-19 20:59:41,,HKG,6993834009,,HKG
6993834009,Não,Not Started,CU,2025-06-19 21:48:40,,HKG,6993834009,,HKG
6993834009,Não,Not Started,CU,2025-06-19 21:48:41,,HKG,6993834009,,HKG
6993834009,Não,Not Started,CU,2025-06-19 21:48:41,,HKG,6993834009,,HKG
6993834009,Não,Not Started,RR,2025-06-19 23:50:34,,HKG,6993834009,,HKG
6993834009,Não,Not Started,AF,2025-06-20 02:40:36,,HKG,6993834009,,HKG
6993834009,Não,Not Started,AF,2025-06-20 02:40:36,,HKG,6993834009,,HKG
6993834009,Não,Not Started,CI,2025-06-20 02:43:09,,HKG,6993834009,,HKG
6993834009,Não,Not Started,CI,2025-06-20 02:43:30,,HKG,6993834009,,HKG
6993834009,Não,Not Started,AF,2025-06-20 02:45:02,,HKG,6993834009,,HKG
6993834009,Não,Not Started,CI,2025-06-20 02:52:36,,HKG,6993834009,,HKG
6993834009,Não,Not Started,SI,2025-06-20 02:53:41,,HKG,6993834009,,HKG
6993834009,Não,Not Started,SI,2025-06-20 02:55:33,,HKG,6993834009,,HKG
6993834009,Não,Not Started,SI,2025-06-20 02:58:46,,HKG,6993834009,,HKG
6993834009,Não,Not Started,CR,2025-06-20 04:51:43,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-20 04:51:43,,HKG,6993834009,,HKG
6993834009,Não,Not Started,CR,2025-06-20 04:53:10,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-20 04:53:10,,HKG,6993834009,,HKG
6993834009,Não,Not Started,CR,2025-06-20 04:53:40,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-20 04:53:40,,HKG,6993834009,,HKG
6993834009,Não,Not Started,SI,2025-06-20 06:26:33,,HKG,6993834009,,HKG
6993834009,Não,Not Started,SI,2025-06-20 06:26:33,,HKG,6993834009,,HKG
6993834009,Não,Not Started,SI,2025-06-20 06:26:33,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-20 06:28:51,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-20 06:28:51,,HKG,6993834009,,HKG
6993834009,Não,Not Started,PL,2025-06-20 06:28:51,,HKG,6993834009,,HKG
6993834009,Não,Not Started,RR,2025-06-19 19:12:40,,HKG,6993834009,,HKG
6993834009,Não,Not Started,ES,2025-06-20 07:16:51,,HKG,6993834009,,HKG
6993834009,Não,Not Started,ES,2025-06-20 07:23:11,,HKG,6993834009,,HKG
6993834009,Não,Not Started,DF,2025-06-20 07:33:58,,HKG,6993834009,,HKG
6993834009,Não,Not Started,DF,2025-06-20 07:33:58,,HKG,6993834009,,HKG
6993834009,Não,Not Started,DF,2025-06-20 07:33:58,,HKG,6993834009,,HKG
6993834009,Não,Not Started,TD,2025-06-20 07:54:34,,HKG,6993834009,,HKG
6993834009,Não,Not Started,TD,2025-06-20 07:54:34,,HKG,6993834009,,HKG
6993834009,Não,Not Started,TD,2025-06-20 07:54:34,,HKG,6993834009,,HKG
6993834009,Não,Not Started,CU,2025-06-20 07:54:59,,HKG,6993834009,,HKG
6993834009,Não,Not Started,CU,2025-06-20 07:54:59,,HKG,6993834009,,HKG
6993834009,Não,Not Started,CU,2025-06-20 07:54:59,,HKG,6993834009,,HKG
6993834009,Não,Not Started,ES,2025-06-20 10:10:15,,HKG,6993834009,,HKG
6993834009,Não,Not Started,ES,2025-06-19 22:27:30,,HKG,6993834009,,HKG
6993834009,Não,Not Started,RR,2025-06-19 22:28:23,,HKG,6993834009,,HKG
6993834009,Não,Not Started,RR,2025-06-19 22:28:23,,HKG,6993834009,,HKG
6993833472,Não,Not Started,DP,2025-06-19 08:11:09,GTW,BUH,6993833472,GTW,BUH
6993833472,Não,Not Started,PU,2025-06-19 12:47:14,GTW,BUH,6993833472,GTW,BUH
6993833472,Não,Not Started,RW,2025-06-19 14:20:24,GTW,BUH,6993833472,GTW,BUH
6993833472,Não,Not Started,PL,2025-06-19 14:20:27,GTW,BUH,6993833472,GTW,BUH
6993833472,Não,Not Started,IA,2025-06-19 15:46:08,GTW,BUH,6993833472,GTW,BUH
6993833472,Não,Not Started,PL,2025-06-19 16:03:12,GTW,BUH,6993833472,GTW,BUH
6993833472,Não,Not Started,DF,2025-06-19 16:03:58,GTW,BUH,6993833472,GTW,BUH
6993833472,Não,Not Started,OH,2025-06-19 20:00:31,GTW,BUH,6993833472,GTW,BUH
6993833472,Não,Not Started,SI,2025-06-20 16:37:19,GTW,BUH,6993833472,GTW,BUH
6993833472,Não,Not Started,PL,2025-06-20 16:37:24,GTW,BUH,6993833472,GTW,BUH
6993833472,Não,Not Started,PL,2025-06-20 20:22:50,GTW,BUH,6993833472,GTW,BUH
6993833472,Não,Not Started,DF,2025-06-20 20:24:58,GTW,BUH,6993833472,GTW,BUH
6282234993,Não,Not Started,DP,2025-06-19 10:43:04,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PU,2025-06-19 10:43:09,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PU,2025-06-19 10:43:09,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PU,2025-06-19 10:43:09,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PU,2025-06-19 10:43:09,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PU,2025-06-19 10:43:09,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PU,2025-06-19 10:43:09,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PU,2025-06-19 10:43:09,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,SI,2025-06-19 10:43:10,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,SI,2025-06-19 10:43:10,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,SI,2025-06-19 10:43:10,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,SI,2025-06-19 10:43:10,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,SI,2025-06-19 10:43:10,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,SI,2025-06-19 10:43:10,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,SI,2025-06-19 10:43:10,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,HN,2025-06-19 13:34:37,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,HN,2025-06-19 13:34:38,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,HN,2025-06-19 13:34:39,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,HN,2025-06-19 13:34:40,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,HN,2025-06-19 13:34:41,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,HN,2025-06-19 13:34:42,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,HN,2025-06-19 13:34:43,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,DG,2025-06-19 19:03:08,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,DG,2025-06-19 19:03:08,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,DG,2025-06-19 19:03:08,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,DG,2025-06-19 19:03:08,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,DG,2025-06-19 19:03:08,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,DG,2025-06-19 19:03:09,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,DG,2025-06-19 19:03:09,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,IA,2025-06-19 19:08:10,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,HN,2025-06-19 22:08:13,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,HN,2025-06-19 22:08:14,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,HN,2025-06-19 22:08:15,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,HN,2025-06-19 22:08:16,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,HN,2025-06-19 22:08:17,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,HN,2025-06-19 22:08:18,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,HN,2025-06-19 22:08:19,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,SI,2025-06-20 01:22:12,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,SI,2025-06-20 01:22:16,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,SI,2025-06-20 01:22:17,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,SI,2025-06-20 01:22:26,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,SI,2025-06-20 01:22:27,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,SI,2025-06-20 01:23:07,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,RW,2025-06-20 01:24:09,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,RW,2025-06-20 01:24:13,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,RW,2025-06-20 01:24:15,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,RW,2025-06-20 01:24:25,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,RW,2025-06-20 01:24:28,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,RW,2025-06-20 01:24:56,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,RW,2025-06-20 01:24:57,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PL,2025-06-20 01:46:22,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PL,2025-06-20 01:46:22,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PL,2025-06-20 01:46:22,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PL,2025-06-20 01:46:22,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PL,2025-06-20 01:46:22,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PL,2025-06-20 01:46:22,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PL,2025-06-20 01:46:22,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PL,2025-06-20 01:47:05,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PL,2025-06-20 01:47:05,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PL,2025-06-20 01:47:05,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PL,2025-06-20 01:47:05,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PL,2025-06-20 01:47:05,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PL,2025-06-20 01:47:05,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,PL,2025-06-20 01:47:05,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,RR,2025-06-20 02:53:34,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,DF,2025-06-20 02:53:58,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,DF,2025-06-20 02:53:58,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,DF,2025-06-20 02:53:58,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,DF,2025-06-20 02:53:58,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,DF,2025-06-20 02:53:58,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,DF,2025-06-20 02:53:58,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,DF,2025-06-20 02:53:58,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,AF,2025-06-20 04:49:26,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,AF,2025-06-20 04:49:26,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,AF,2025-06-20 04:49:26,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,AF,2025-06-20 04:49:26,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,AF,2025-06-20 04:49:26,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,AF,2025-06-20 04:49:26,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,AF,2025-06-20 04:49:26,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 06:01:57,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 06:01:57,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 06:01:57,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 06:01:57,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 06:01:57,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 06:01:57,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 06:01:57,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 06:01:57,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,RR,2025-06-20 08:57:08,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,RR,2025-06-20 09:14:07,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,RR,2025-06-20 09:30:16,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,RR,2025-06-20 09:31:28,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,CI,2025-06-20 15:29:17,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,CI,2025-06-20 15:29:51,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,CI,2025-06-20 16:33:29,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,CI,2025-06-20 16:35:34,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,CI,2025-06-20 16:35:44,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,CI,2025-06-20 16:36:00,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,RR,2025-06-20 17:22:21,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 22:11:08,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 22:11:08,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 22:11:08,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 22:11:08,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 22:11:08,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 22:11:08,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 22:11:08,GTW,SZX,6282234993,GTW,SZX
6282234993,Não,Not Started,UD,2025-06-20 22:11:08,GTW,SZX,6282234993,GTW,SZX
6323829392,Não,Not Started,DP,2025-06-18 23:50:12,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PU,2025-06-19 13:32:20,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PU,2025-06-19 13:32:20,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PU,2025-06-19 13:32:20,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PU,2025-06-19 13:32:20,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PU,2025-06-19 13:32:20,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PU,2025-06-19 13:32:20,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,SI,2025-06-19 13:32:21,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,SI,2025-06-19 13:32:21,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,SI,2025-06-19 13:32:21,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,SI,2025-06-19 13:32:21,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,SI,2025-06-19 13:32:21,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,SI,2025-06-19 13:32:21,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,RR,2025-06-19 14:30:51,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,IA,2025-06-19 18:47:07,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,IA,2025-06-19 18:47:29,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,HN,2025-06-19 18:50:08,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,HN,2025-06-19 18:50:21,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,HN,2025-06-19 18:50:45,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,HN,2025-06-19 18:51:04,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,HN,2025-06-19 18:51:11,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,HN,2025-06-19 18:51:41,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,RW,2025-06-19 21:47:49,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 21:47:52,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,RW,2025-06-19 21:48:00,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 21:48:03,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,RW,2025-06-19 21:49:42,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 21:49:45,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,RW,2025-06-19 21:49:50,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 21:49:53,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,RW,2025-06-19 21:49:58,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 21:50:01,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,RW,2025-06-19 21:50:06,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 21:50:09,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 23:10:18,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 23:10:18,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 23:10:18,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 23:10:18,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 23:10:18,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 23:10:18,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 23:15:11,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 23:15:11,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 23:15:11,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 23:15:11,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 23:15:11,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,PL,2025-06-19 23:15:11,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,DF,2025-06-19 23:20:58,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,DF,2025-06-19 23:20:58,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,DF,2025-06-19 23:20:58,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,DF,2025-06-19 23:20:58,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,DF,2025-06-19 23:20:58,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,DF,2025-06-19 23:20:58,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,RR,2025-06-19 23:23:22,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,CR,2025-06-19 23:53:30,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,RR,2025-06-19 23:53:30,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,TD,2025-06-20 05:31:46,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,TD,2025-06-20 05:31:46,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,TD,2025-06-20 05:31:46,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,TD,2025-06-20 05:31:46,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,TD,2025-06-20 05:31:46,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,TD,2025-06-20 05:31:46,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,AF,2025-06-20 05:32:05,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,AF,2025-06-20 05:32:05,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,AF,2025-06-20 05:32:05,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,AF,2025-06-20 05:32:05,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,AF,2025-06-20 05:32:05,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,AF,2025-06-20 05:32:05,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,CI,2025-06-20 07:24:56,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,CI,2025-06-20 07:24:57,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,CI,2025-06-20 07:25:12,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,CI,2025-06-20 07:25:20,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,CI,2025-06-20 07:25:28,HUB,PVG,6323829392,,PVG
6323829392,Não,Not Started,CI,2025-06-20 07:25:34,HUB,PVG,6323829392,,PVG
